SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
Oc1cc(N)c(cc1Nc1nncs1)Cn1cnnc1,6/000000016,"InChI=1S/C11H11N7OS/c12-8-2-10(19)9(16-11-17-15-6-20-11)1-7(8)3-18-4-13-14-5-18/h1-2,4-6,19H,3,12H2,(H,16,17)",C11H11N7OS,289,2.71,4.08,-5.75,23.4,-60,3.1672887396885203,1
ONC/C=C/CC1=CCC(=CO1)C1=CC=CCN1,1/000000202,"InChI=1S/C14H18N2O2/c17-16-10-4-1-5-13-8-7-12(11-18-13)14-6-2-3-9-15-14/h1-4,6,8,11,15-17H,5,7,9-10H2/b4-1+",C14H18N2O2,246,1.52,4.08,-2.77,19.0,-200,4.327467385353309,1
Oc1cc(N)cc(c1Nc1nncs1)NC=C,6/000000015,"InChI=1S/C10H11N5OS/c1-2-12-7-3-6(11)4-8(16)9(7)14-10-15-13-5-17-10/h2-5,12,16H,1,11H2,(H,14,15)",C10H11N5OS,249,1.77,4.08,-4.02,19.2,-20,3.336323312609786,1
Oc1c(OC(=O)c2snnc2)ccc(c1)CO,17/000000304,"InChI=1S/C10H8N2O4S/c13-5-6-1-2-8(7(14)3-6)16-10(15)9-4-11-12-17-9/h1-4,13-14H,5H2",C10H8N2O4S,252,1.36,4.08,-2.01,2.22,0,2.6569617741482503,1
Oc1c(S)c(cc(c1)Br)/C=C/[C@H](Cn1cccc1)O,15/000000207,"InChI=1S/C14H14BrNO2S/c15-11-7-10(14(19)13(18)8-11)3-4-12(17)9-16-5-1-2-6-16/h1-8,12,17-19H,9H2/b4-3+/t12-/m1/s1",C14H14NO2SBr,340,3.6,4.08,-8.55,2.22,-190,3.785276252470001,1
OC(=O)[C@@H](N(c1ccc(c(c1)Cl)Cl)N)c1oncc1,7/000000006,"InChI=1S/C11H9Cl2N3O3/c12-7-2-1-6(5-8(7)13)16(14)10(11(17)18)9-3-4-15-19-9/h1-5,10H,14H2,(H,17,18)/t10-/m0/s1",C11H9N3O3Cl2,301,1.11,4.08,-8.37,20.6,-190,3.3690620736154733,1
ONCC(=O)Cc1nnc(s1)c1[nH]ncc1,1/000000830,"InChI=1S/C8H9N5O2S/c14-5(4-10-15)3-7-12-13-8(16-7)6-1-2-9-11-6/h1-2,10,15H,3-4H2,(H,9,11)",C8H9N5O2S,239,0.55,4.08,-1.35,23.9,-80,3.3153718867195696,1
Oc1ccc(c(c1)C(=O)O)S[C@@H]1SCNC1,12/000000084,"InChI=1S/C10H11NO3S2/c12-6-1-2-8(7(3-6)10(13)14)16-9-4-11-5-15-9/h1-3,9,11-12H,4-5H2,(H,13,14)/t9-/m0/s1",C10H11NO3S2,257,1.44,4.08,-6.45,2.22,-150,3.7943715462676906,1
Oc1c(OC(=O)CCCCC=S)c(O)cc(c1)CCC,17/000000530,"InChI=1S/C15H20O4S/c1-2-6-11-9-12(16)15(13(17)10-11)19-14(18)7-4-3-5-8-20/h8-10,16-17H,2-7H2,1H3",C15H20O4S,296,2.58,4.08,-0.62,3.58,-40,2.8337183128739554,1
Oc1c(O[C@H](c2nnsc2)N)cc(cc1C=C)CO,15/000000170,"InChI=1S/C12H13N3O3S/c1-2-8-3-7(5-16)4-10(11(8)17)18-12(13)9-6-19-15-14-9/h2-4,6,12,16-17H,1,5,13H2/t12-/m1/s1",C12H13N3O3S,279,2.19,4.08,-5.25,20.9,-190,3.9210599970273314,1
Sc1cc(c2sccn2)c(c(c1)CO)CO,14/000000008,"InChI=1S/C11H11NO2S2/c13-5-7-3-8(15)4-9(10(7)6-14)11-12-1-2-16-11/h1-4,13-15H,5-6H2",C11H11NO2S2,253,0.89,4.08,-6.35,17.2,-140,3.110256167656024,1
Sc1nnc([nH]1)CCCCC#C[C@H](NC(=O)N)C1=NCON1,1/000001112,"InChI=1S/C12H17N7O2S/c13-11(20)15-8(10-14-7-21-19-10)5-3-1-2-4-6-9-16-12(22)18-17-9/h8H,1-2,4,6-7H2,(H,14,19)(H3,13,15,20)(H2,16,17,18,22)/t8-/m0/s1",C12H17N7O2S,323,1.02,4.08,-0.51,6.72,-150,4.749307746787435,1
OC(=O)[C@@H](C#CCc1cc(Cl)c(c(c1)CS)Cl)N=O,8/000000037,"InChI=1S/C12H9Cl2NO3S/c13-9-5-7(4-8(6-19)11(9)14)2-1-3-10(15-18)12(16)17/h4-5,10,19H,2,6H2,(H,16,17)/t10-/m1/s1",C12H9NO3SCl2,317,3.04,4.07,-5.17,2.35,-190,3.995289571004962,1
O=NCc1nnc([nH]1)c1nnc([nH]1)C/C=C/C,21/000000026,"InChI=1S/C9H11N7O/c1-2-3-4-6-11-8(15-13-6)9-12-7(5-10-17)14-16-9/h2-3H,4-5H2,1H3,(H,11,13,15)(H,12,14,16)/b3-2+",C9H11N7O,233,2.21,4.07,10.08,24.0,-100,4.150610380898641,1
Oc1cc(OC)c(cc1c1nnc[nH]1)F,16/000000047,"InChI=1S/C9H8FN3O2/c1-15-8-3-7(14)5(2-6(8)10)9-11-4-12-13-9/h2-4,14H,1H3,(H,11,12,13)",C9H8N3O2F,209,2.67,4.07,-3.7,15.3,-140,2.9797232286940254,1
OC[C@H](Cc1nnc([nH]1)S)[NH3+],1/000001133,"InChI=1S/C5H10N4OS/c6-3(2-10)1-4-7-5(11)9-8-4/h3,10H,1-2,6H2,(H2,7,8,9,11)/p+1/t3-/m0/s1",C5H11N4OS,175,0.05,4.07,4.99,2.22,-150,5.292063407216588,1
[nH]1c(nnc1C/C=C/CC)c1nnc([nH]1)CNCN,21/000000013,"InChI=1S/C11H18N8/c1-2-3-4-5-8-14-10(18-16-8)11-15-9(17-19-11)6-13-7-12/h3-4,13H,2,5-7,12H2,1H3,(H,14,16,18)(H,15,17,19)/b4-3+",C11H18N8,262,2.16,4.07,11.31,23.8,-100,3.971636915552489,1
C(=C)CC[C@@H]([NH3+])C1=NNC(=O)C1=C,1/000000959,"InChI=1S/C9H13N3O/c1-3-4-5-7(10)8-6(2)9(13)12-11-8/h3,7H,1-2,4-5,10H2,(H,12,13)/p+1/t7-/m1/s1",C9H14N3O,180,0.74,4.07,5.31,2.22,-150,4.924596007741371,1
Sc1nnc([nH]1)C/C=C\C(=O)[C@@H]1C(=O)NCCN1,27/000000018,"InChI=1S/C10H13N5O2S/c16-6(8-9(17)12-5-4-11-8)2-1-3-7-13-10(18)15-14-7/h1-2,8,11H,3-5H2,(H,12,17)(H2,13,14,15,18)/b2-1-/t8-/m1/s1",C10H13N5O2S,267,-0.18,4.07,4.9,2.22,-150,4.48264157383435,1
Sc1nnc(o1)[C@@H](c1oc(cc1)Br)ON,26/000000118,"InChI=1S/C7H6BrN3O3S/c8-4-2-1-3(12-4)5(14-9)6-10-11-7(15)13-6/h1-2,5H,9H2,(H,11,15)/t5-/m1/s1",C7H6N3O3SBr,292,1.1,4.07,6.59,21.8,-150,4.120107618294703,1
Oc1c(OC(=O)c2ncoc2)cccc1C[C@H](CC)N,17/000000944,"InChI=1S/C14H16N2O4/c1-2-10(15)6-9-4-3-5-12(13(9)17)20-14(18)11-7-19-8-16-11/h3-5,7-8,10,17H,2,6,15H2,1H3/t10-/m0/s1",C14H16N2O4,276,1.37,4.07,-2.19,3.58,-190,3.2159284816954123,1
ONC/C(=C/CC1=CCC=C(O1)[C@@H](CN)N)/C,1/000000560,"InChI=1S/C12H21N3O2/c1-9(8-15-16)5-6-10-3-2-4-12(17-10)11(14)7-13/h3-5,11,15-16H,2,6-8,13-14H2,1H3/b9-5+/t11-/m1/s1",C12H21N3O2,239,-0.29,4.07,-2.26,3.72,-170,4.676884219044695,1
ONC/C=C\Cc1ccc(cc1)[C@H](CC)O,1/000000068,"InChI=1S/C13H19NO2/c1-2-13(15)12-8-6-11(7-9-12)5-3-4-10-14-16/h3-4,6-9,13-16H,2,5,10H2,1H3/b4-3-/t13-/m0/s1",C13H19NO2,221,2.3,4.07,-2.9,2.22,-190,3.094854623190768,1
O[C@](Cc1nnc(o1)CC(=O)C1=NNC(=O)C1=C)(CO)CF,1/000000624,"InChI=1S/C12H13FN4O5/c1-6-10(16-17-11(6)20)7(19)2-8-14-15-9(22-8)3-12(21,4-13)5-18/h18,21H,1-5H2,(H,17,20)/t12-/m0/s1",C12H13N4O5F,312,-0.01,4.07,1.85,3.58,-150,4.341750274259962,1
OC(=O)CCc1occ(n1)c1scc(c1CN)Br,8/000000062,"InChI=1S/C11H11BrN2O3S/c12-7-5-18-11(6(7)3-13)8-4-17-9(14-8)1-2-10(15)16/h4-5H,1-3,13H2,(H,15,16)",C11H11N2O3SBr,331,0.5,4.07,-3.04,23.2,-100,3.123684964453454,1
Oc1cc(Br)cc(c1S)[C@H](c1c(Br)occ1)C=C,15/000000065,"InChI=1S/C13H10Br2O2S/c1-2-8(9-3-4-17-13(9)15)10-5-7(14)6-11(16)12(10)18/h2-6,8,16,18H,1H2/t8-/m0/s1",C13H10O2SBr2,390,4.53,4.07,-7.12,18.3,-190,4.10390217038066,1
Oc1c(S)c(C(=O)OCCOC(=O)CO)cc(c1)Br,15/000000135,"InChI=1S/C11H11BrO6S/c12-6-3-7(10(19)8(14)4-6)11(16)18-2-1-17-9(15)5-13/h3-4,13-14,19H,1-2,5H2",C11H11O6SBr,351,1.72,4.07,-6.85,3.58,-60,2.8436742828910333,1
OC(=O)CCCCCC(=O)Oc1cccc(c1O)CO,17/000000591,"InChI=1S/C14H18O6/c15-9-10-5-4-6-11(14(10)19)20-13(18)8-3-1-2-7-12(16)17/h4-6,15,19H,1-3,7-9H2,(H,16,17)",C14H18O6,282,1.03,4.06,1.78,3.58,0,2.1426743967900386,1
c1nnc(o1)C[C@H]1C=C(C1)C#CCCNN,22/000000007,"InChI=1S/C11H14N4O/c12-13-4-2-1-3-9-5-10(6-9)7-11-15-14-8-16-11/h5,8,10,13H,2,4,6-7,12H2/t10-/m0/s1",C11H14N4O,218,0.88,4.06,8.31,3.58,-150,4.448555559645617,1
ONCC(=O)Cc1nnc(s1)C(F)F,1/000000877,"InChI=1S/C6H7F2N3O2S/c7-5(8)6-11-10-4(14-6)1-3(12)2-9-13/h5,9,13H,1-2H2",C6H7N3O2SF2,223,0.33,4.06,0.55,2.22,-150,3.3684741079593437,1
Oc1ccc(c(c1)C(=O)O)c1scc(c1)CC#CCCC,12/000000019,"InChI=1S/C17H16O3S/c1-2-3-4-5-6-12-9-16(21-11-12)14-8-7-13(18)10-15(14)17(19)20/h7-11,18H,2-3,6H2,1H3,(H,19,20)",C17H16O3S,300,3.43,4.06,-9.86,3.58,-200,2.838605289271804,1
Oc1c(OC(=O)c2ncoc2)ccc(c1)CC(=C)NC,17/000000928,"InChI=1S/C14H14N2O4/c1-9(15-2)5-10-3-4-13(12(17)6-10)20-14(18)11-7-19-8-16-11/h3-4,6-8,15,17H,1,5H2,2H3",C14H14N2O4,274,1.57,4.06,-3.24,3.58,-60,3.054633652534296,1
Oc1c(OC(=O)C2=CC=CC2)ccc(c1CO)ONCC=C,17/000000786,"InChI=1S/C16H17NO5/c1-2-9-17-22-13-7-8-14(15(19)12(13)10-18)21-16(20)11-5-3-4-6-11/h2-5,7-8,17-19H,1,6,9-10H2",C16H17NO5,303,1.42,4.06,-5.12,20.2,-60,3.468651645027948,1
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)[C@H](CC)S,17/000000437,"InChI=1S/C12H13N3O3S/c1-2-10(19)7-3-4-9(8(16)5-7)18-12(17)11-13-6-14-15-11/h3-6,10,16,19H,2H2,1H3,(H,13,14,15)/t10-/m0/s1",C12H13N3O3S,279,3.18,4.06,-4.29,20.0,-170,3.7918361944148486,1
Oc1c(OC(=O)c2ncoc2)cccc1[C@@H](CCO)O,17/000000798,"InChI=1S/C13H13NO6/c15-5-4-10(16)8-2-1-3-11(12(8)17)20-13(18)9-6-19-7-14-9/h1-3,6-7,10,15-17H,4-5H2/t10-/m1/s1",C13H13NO6,279,0.21,4.06,-1.98,19.2,-170,3.3660850751020055,1
O[P@@H](=O)Oc1cccc2c1[nH]/c(=C\[C@@H]1NCNC1)/s2,30/000000069,"InChI=1S/C11H14N3O3PS/c15-18(16)17-8-2-1-3-9-11(8)14-10(19-9)4-7-5-12-6-13-7/h1-4,7,12-14,18H,5-6H2,(H,15,16)/b10-4+/t7-/m0/s1",C11H14N3O3PS,299,0.56,4.06,0.39,20.1,-190,5.122669422087406,1
ONCCCC[C@@H]([NH2+]CC)CN,1/000000767,"InChI=1S/C8H21N3O/c1-2-10-8(7-9)5-3-4-6-11-12/h8,10-12H,2-7,9H2,1H3/p+1/t8-/m1/s1",C8H22N3O,176,0.14,4.06,-1.05,2.22,-170,4.760876800159363,1
[nH]1c(nnc1C[NH2+]CC)[C@@H](n1nc[nH]c1=O)Cl,26/000000108,"InChI=1S/C8H12ClN7O/c1-2-10-3-5-13-7(15-14-5)6(9)16-8(17)11-4-12-16/h4,6,10H,2-3H2,1H3,(H,11,12,17)(H,13,14,15)/p+1/t6-/m1/s1",C8H13N7OCl,258,0.93,4.06,6.38,21.0,-170,5.345493691221453,1
O[C@H](c1cc(OC(=O)c2nnc[nH]2)c(cc1)O)C#C,17/000000452,"InChI=1S/C12H9N3O4/c1-2-8(16)7-3-4-9(17)10(5-7)19-12(18)11-13-6-14-15-11/h1,3-6,8,16-17H,(H,13,14,15)/t8-/m0/s1",C12H9N3O4,259,1.48,4.06,-4.14,2.35,-170,3.759227195866228,1
Oc1c(OC(=O)c2ncoc2)ccc(c1)CC[C@@H](C)N,17/000000038,"InChI=1S/C14H16N2O4/c1-9(15)2-3-10-4-5-13(12(17)6-10)20-14(18)11-7-19-8-16-11/h4-9,17H,2-3,15H2,1H3/t9-/m1/s1",C14H16N2O4,276,1.37,4.06,-3.24,3.58,-190,3.1549633718053025,1
C#CCO[P@@H](=O)Oc1ccc(c(c1)CN)CO,17/000001637,"InChI=1S/C11H14NO4P/c1-2-5-15-17(14)16-11-4-3-9(8-13)10(6-11)7-12/h1,3-4,6,13,17H,5,7-8,12H2",C11H14NO4P,255,-0.25,4.06,1.86,17.0,0,4.100292075018507,1
SC/C=C/c1onc(c1)c1cc(Br)cc(c1S)O,15/000000132,"InChI=1S/C12H10BrNO2S2/c13-7-4-9(12(18)11(15)5-7)10-6-8(16-14-10)2-1-3-17/h1-2,4-6,15,17-18H,3H2/b2-1+",C12H10NO2S2Br,344,4.36,4.06,-8.21,20.5,-160,3.64512004137653,1
N=C1CC[C@H](C1)CC/C=C/c1cccc2c1C(=O)NC2=O,5/000000003,"InChI=1S/C17H18N2O2/c18-13-9-8-11(10-13)4-1-2-5-12-6-3-7-14-15(12)17(21)19-16(14)20/h2-3,5-7,11,18H,1,4,8-10H2,(H,19,20,21)/b5-2+,18-13-/t11-/m1/s1",C17H18N2O2,282,2.43,4.06,-1.37,3.58,-190,3.5661643836592205,1
Oc1c(S=O)c(N)ccc1Nc1nncs1,6/000000045,"InChI=1S/C8H8N4O2S2/c9-4-1-2-5(6(13)7(4)16-14)11-8-12-10-3-15-8/h1-3,13,16H,9H2,(H,11,12)",C8H8N4O2S2,256,-0.15,4.06,-3.46,19.6,-20,3.7492715522714093,1
N(C/C=C/C(=C)C[NH2+]Cc1onc(n1)CBr)N,21/000000053,"InChI=1S/C10H16BrN5O/c1-8(3-2-4-14-12)6-13-7-10-15-9(5-11)16-17-10/h2-3,13-14H,1,4-7,12H2/p+1/b3-2+",C10H17N5OBr,303,0.24,4.06,10.26,2.22,0,4.6789646587636335,1
N(CCSCC[C@@H](c1nscn1)N)N,20/000000001,"InChI=1S/C7H15N5S2/c8-6(7-10-5-14-12-7)1-3-13-4-2-11-9/h5-6,11H,1-4,8-9H2/t6-/m0/s1",C7H15N5S2,233,0.02,4.06,-6.65,2.22,-150,4.277007887380727,1
C=CC(=O)NCc1nnc(o1)CC(=O)C1=NNC(=O)C1=C,1/000000606,"InChI=1S/C12H11N5O4/c1-3-8(19)13-5-10-15-14-9(21-10)4-7(18)11-6(2)12(20)17-16-11/h3H,1-2,4-5H2,(H,13,19)(H,17,20)",C12H11N5O4,289,0.38,4.06,0.9,3.58,-20,3.479890835286281,1
Oc1c(S)c(/C=C/c2noc(c2CN)CO)cc(c1)Br,15/000000287,"InChI=1S/C13H13BrN2O3S/c14-8-3-7(13(20)11(18)4-8)1-2-10-9(5-15)12(6-17)19-16-10/h1-4,17-18,20H,5-6,15H2/b2-1+",C13H13N2O3SBr,357,1.88,4.06,-6.42,3.58,-60,3.581571739447382,1
Oc1ccc(c(c1)/C(=C\C)/c1c[nH]c(c1)/C=C\CNCC)F,16/000000050,"InChI=1S/C18H21FN2O/c1-3-16(17-11-15(22)7-8-18(17)19)13-10-14(21-12-13)6-5-9-20-4-2/h3,5-8,10-12,20-22H,4,9H2,1-2H3/b6-5-,16-3-",C18H21N2OF,300,3.73,4.06,-7.61,5.09,-140,3.1992099576830357,1
Sc1nnc([nH]1)C[C@H](C)Nc1ncsc1,1/000000373,"InChI=1S/C8H11N5S2/c1-5(10-7-3-15-4-9-7)2-6-11-8(14)13-12-6/h3-5,10H,2H2,1H3,(H2,11,12,13,14)/t5-/m0/s1",C8H11N5S2,241,2.48,4.06,2.39,2.22,-170,4.245828318524707,1
Oc1cc(C(=O)NCCC=C)c(cc1N=O)F,16/000000061,"InChI=1S/C11H11FN2O3/c1-2-3-4-13-11(16)7-5-10(15)9(14-17)6-8(7)12/h2,5-6,15H,1,3-4H2,(H,13,16)",C11H11N2O3F,238,1.5,4.06,-5.45,2.22,-20,2.7972314647836996,1
Oc1nc(nc2c1nn[nH]2)C(=C)CS(=O)(=O)C,28/000000079,"InChI=1S/C8H9N5O3S/c1-4(3-17(2,15)16)6-9-7-5(8(14)10-6)11-13-12-7/h1,3H2,2H3,(H2,9,10,11,12,13,14)",C8H9N5O3S,255,-0.07,4.05,-1.67,20.5,-60,3.8486812975596196,1
Oc1nc(nc2c1nnn2C/C=C/C)C(=O)C[NH2+]C,28/000000069,"InChI=1S/C11H14N6O2/c1-3-4-5-17-10-8(15-16-17)11(19)14-9(13-10)7(18)6-12-2/h3-4,12H,5-6H2,1-2H3,(H,13,14,19)/p+1/b4-3+",C11H15N6O2,263,-0.16,4.05,-4.31,20.4,-160,4.061217303466462,1
OCC[NH2+]C/C=C\C(=O)C[NH2+]Cc1ccc(c(c1)Cl)Cl,8/000000053,"InChI=1S/C14H18Cl2N2O2/c15-13-4-3-11(8-14(13)16)9-18-10-12(20)2-1-5-17-6-7-19/h1-4,8,17-19H,5-7,9-10H2/p+2/b2-1-",C14H20N2O2Cl2,318,1.57,4.05,-2.92,3.58,-20,4.426557553633195,1
[nH]1c(nnc1C[NH2+]C)[C@@H](n1nc[nH]c1=O)Cl,26/000000024,"InChI=1S/C7H10ClN7O/c1-9-2-4-12-6(14-13-4)5(8)15-7(16)10-3-11-15/h3,5,9H,2H2,1H3,(H,10,11,16)(H,12,13,14)/p+1/t5-/m1/s1",C7H11N7OCl,244,0.51,4.05,7.23,20.4,-170,5.384085392421536,1
OC(=O)c1cc(O)ccc1CCCc1ccc2c([nH]1)ncn2,12/000000032,"InChI=1S/C16H15N3O3/c20-12-6-4-10(13(8-12)16(21)22)2-1-3-11-5-7-14-15(19-11)18-9-17-14/h4-9,20H,1-3H2,(H,21,22)(H,17,18,19)",C16H15N3O3,297,1.41,4.05,-9.39,3.72,-100,2.5847607198241196,1
Oc1cc(cc(c1c1ccc[nH]1)N)/C=C\CN,6/000000005,"InChI=1S/C13H15N3O/c14-5-1-3-9-7-10(15)13(12(17)8-9)11-4-2-6-16-11/h1-4,6-8,16-17H,5,14-15H2/b3-1-",C13H15N3O,229,1.27,4.05,-5.09,3.58,-160,3.062391581840556,1
Oc1c(S)c(cc(c1)Br)/C=C/[C@@H](CO)O,15/000000288,"InChI=1S/C10H11BrO3S/c11-7-3-6(1-2-8(13)5-12)10(15)9(14)4-7/h1-4,8,12-15H,5H2/b2-1+/t8-/m0/s1",C10H11O3SBr,291,1.98,4.05,-8.73,2.22,-190,3.7766727281848134,1
Oc1c(OC(=O)c2nc(=O)o[nH]2)cccc1,17/000000117,"InChI=1S/C9H6N2O5/c12-5-3-1-2-4-6(5)15-8(13)7-10-9(14)16-11-7/h1-4,12H,(H,10,11,14)",C9H6N2O5,222,0.55,4.05,-0.73,2.22,0,2.667422321502178,1
O[C@H](NCCCC)C1=NNC(=O)/C/1=C\C(=O)O,1/000001016,"InChI=1S/C10H15N3O4/c1-2-3-4-11-10(17)8-6(5-7(14)15)9(16)13-12-8/h5,10-11,17H,2-4H2,1H3,(H,13,16)(H,14,15)/b6-5-/t10-/m0/s1",C10H15N3O4,241,-0.06,4.05,6.43,3.58,-170,3.786348916973962,1
Oc1ccc(c(c1)/C(=C\C)/c1ccn(c1)[C@H](CO)F)F,16/000000043,"InChI=1S/C15H15F2NO2/c1-2-12(13-7-11(20)3-4-14(13)16)10-5-6-18(8-10)15(17)9-19/h2-8,15,19-20H,9H2,1H3/b12-2-/t15-/m1/s1",C15H15NO2F2,279,3.08,4.05,-4.56,5.09,-190,3.6819173278492574,1
ONC/C=C/CC1=C[C@@H](C=C(O1)CC(=O)O)CC,1/000000475,"InChI=1S/C13H19NO4/c1-2-10-7-11(5-3-4-6-14-17)18-12(8-10)9-13(15)16/h3-4,7-8,10,14,17H,2,5-6,9H2,1H3,(H,15,16)/b4-3+/t10-/m0/s1",C13H18NO4,252,1.01,4.05,-4.34,6.32,-170,4.520174804603581,1
O=Nc1c(O)cc(c(c1)F)CN[C@H]1COC=CC1,16/000000021,"InChI=1S/C12H13FN2O3/c13-10-5-11(15-17)12(16)4-8(10)6-14-9-2-1-3-18-7-9/h1,3-5,9,14,16H,2,6-7H2/t9-/m1/s1",C12H13N2O3F,252,1.41,4.05,-5.38,2.48,-150,3.87598456025969,1
SCCOc1cc(OC(=O)COC)cc2c1s/c(=C/CN)/[nH]2,30/000000064,"InChI=1S/C14H18N2O4S2/c1-18-8-13(17)20-9-6-10-14(11(7-9)19-4-5-21)22-12(16-10)2-3-15/h2,6-7,16,21H,3-5,8,15H2,1H3/b12-2+",C14H18N2O4S2,342,1.75,4.05,-6.94,22.2,-120,3.5874829105366324,1
Oc1cc(ccc1Cc1ncsc1)NC(=O)C,14/000000009,"InChI=1S/C12H12N2O2S/c1-8(15)14-10-3-2-9(12(16)5-10)4-11-6-17-7-13-11/h2-3,5-7,16H,4H2,1H3,(H,14,15)",C12H12N2O2S,248,1.53,4.05,-1.02,2.22,-20,2.3973290818405566,1
OC(=O)c1c(O)cccc1COC(=O)[C@H](C=C)c1[nH]nnn1,12/000000053,"InChI=1S/C13H12N4O5/c1-2-8(11-14-16-17-15-11)13(21)22-6-7-4-3-5-9(18)10(7)12(19)20/h2-5,8,18H,1,6H2,(H,19,20)(H,14,15,16,17)/t8-/m1/s1",C13H11N4O5,303,0.32,4.05,-5.36,3.72,-190,3.539654423061979,1
Oc1c(OC(=O)CCCC)c(O)cc(c1)/C=C/C,17/000000148,"InChI=1S/C14H18O4/c1-3-5-7-13(17)18-14-11(15)8-10(6-4-2)9-12(14)16/h4,6,8-9,15-16H,3,5,7H2,1-2H3/b6-4+",C14H18O4,250,2.79,4.05,-3.17,3.58,-100,2.561232380466013,1
Sc1nnc([nH]1)[C@@H](CCNCCN)N,1/000001039,"InChI=1S/C7H16N6S/c8-2-4-10-3-1-5(9)6-11-7(14)13-12-6/h5,10H,1-4,8-9H2,(H2,11,12,13,14)/t5-/m1/s1",C7H16N6S,216,-0.13,4.05,2.71,3.58,-150,4.061168271996112,1
ONCCCC[C@@H](CC(=O)C)n1nccc1,1/000000031,"InChI=1S/C11H19N3O2/c1-10(15)9-11(5-2-3-7-13-16)14-8-4-6-12-14/h4,6,8,11,13,16H,2-3,5,7,9H2,1H3/t11-/m0/s1",C11H19N3O2,225,1.07,4.05,-1.34,3.58,-170,3.4967346231907683,1
Oc1c(Nc2ccc(cc2F)Br)ccc2c1ncnc2,9/000000001,"InChI=1S/C14H9BrFN3O/c15-9-2-4-11(10(16)5-9)19-12-3-1-8-6-17-7-18-13(8)14(12)20/h1-7,19-20H",C14H9N3OFBr,334,2.85,4.05,-7.31,15.4,-100,2.3701344188732207,1
OC/C=C/Cc1nnc([nH]1)C1=CC(=O)NC1,21/000000002,"InChI=1S/C10H12N4O2/c15-4-2-1-3-8-12-10(14-13-8)7-5-9(16)11-6-7/h1-2,5,15H,3-4,6H2,(H,11,16)(H,12,13,14)/b2-1+",C10H12N4O2,220,0.29,4.05,9.95,19.7,-80,3.981022722839972,1
O[C@H](CON)c1cc(Cl)ccc1O,11/000000025,"InChI=1S/C8H10ClNO3/c9-5-1-2-7(11)6(3-5)8(12)4-13-10/h1-3,8,11-12H,4,10H2/t8-/m1/s1",C8H10NO3Cl,203,0.31,4.05,4.81,2.35,-150,3.020722161587525,1
Sc1nnc(o1)CCCC[C@H](/C=C/N)NO,1/000000044,"InChI=1S/C9H16N4O2S/c10-6-5-7(13-14)3-1-2-4-8-11-12-9(16)15-8/h5-7,13-14H,1-4,10H2,(H,12,16)/b6-5+/t7-/m1/s1",C9H16N4O2S,244,2.0,4.05,-1.97,3.72,-150,4.162639238575384,1
Oc1ccc(cc1[C@@H](c1nonc1)O)Cl,11/000000004,"InChI=1S/C9H7ClN2O3/c10-5-1-2-8(13)6(3-5)9(14)7-4-11-15-12-7/h1-4,9,13-14H/t9-/m0/s1",C9H7N2O3Cl,226,2.01,4.05,6.65,15.9,-150,3.4548823435694302,1
OC(=O)C[C@@H](/C=C/c1cc(Br)cc(c1S)O)O,15/000000273,"InChI=1S/C11H11BrO4S/c12-7-3-6(11(17)9(14)4-7)1-2-8(13)5-10(15)16/h1-4,8,13-14,17H,5H2,(H,15,16)/b2-1+/t8-/m1/s1",C11H11O4SBr,319,2.23,4.04,-6.23,2.22,-170,3.592295806606069,1
O[C@H](CNC(=O)Cc1ccc(c(c1)Cl)Cl)/C=C\CNC,8/000000032,"InChI=1S/C14H18Cl2N2O2/c1-17-6-2-3-11(19)9-18-14(20)8-10-4-5-12(15)13(16)7-10/h2-5,7,11,17,19H,6,8-9H2,1H3,(H,18,20)/b3-2-/t11-/m0/s1",C14H18N2O2Cl2,316,2.09,4.04,-5.81,2.22,-190,3.0544700551219854,1
Oc1ccc(c(c1)/C(=C\C)/c1c[nH]c(c1)c1ncn[nH]1)F,16/000000049,"InChI=1S/C15H13FN4O/c1-2-11(12-6-10(21)3-4-13(12)16)9-5-14(17-7-9)15-18-8-19-20-15/h2-8,17,21H,1H3,(H,18,19,20)/b11-2-",C15H13N4OF,284,3.06,4.04,-7.5,24.3,-160,3.1951936204321694,1
OC(=O)CCCCc1cc(ccc1O)[C@@H](C)NN,17/000001114,"InChI=1S/C13H20N2O3/c1-9(15-14)10-6-7-12(16)11(8-10)4-2-3-5-13(17)18/h6-9,15-16H,2-5,14H2,1H3,(H,17,18)/t9-/m1/s1",C13H20N2O3,252,1.35,4.04,-3.32,14.0,-190,2.720626189218965,1
OCc1c(F)c(ncc1CCCl)N[C@H]1C=NC=CC1,2/000000008,"InChI=1S/C13H15ClFN3O/c14-4-3-9-6-17-13(12(15)11(9)8-19)18-10-2-1-5-16-7-10/h1,5-7,10,19H,2-4,8H2,(H,17,18)/t10-/m1/s1",C13H15N3OFCl,283,1.38,4.04,-1.37,5.09,-150,4.147482783674645,1
SCCOc1cc(N(=O)=O)cc2c1s/c(=C/CN)/[nH]2,30/000000073,"InChI=1S/C11H13N3O3S2/c12-2-1-10-13-8-5-7(14(15)16)6-9(11(8)19-10)17-3-4-18/h1,5-6,13,18H,2-4,12H2/b10-1+",C11H13N3O3S2,299,2.37,4.04,-6.56,21.0,-100,3.6960628767610926,1
