SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary,Database,HBA,HBD,TPSA,RotBonds,NumCarbons,NumOxygens,NumNitrogens,FractionCarbons,FractionOxygens,FractionNitrogens,CSP3,ChiralCarbonFraction,HeavyAtoms,NumRings,AliphaticRings,AromaticRings,Heterocycles,AliphaticHeterocycles,AromaticHeterocycles,SpiroAtoms,BridgeheadAtoms
OC/C=C(\COC)/C=C/c1cc(Br)cc(c1S)ON,15/000000276,"InChI=1S/C13H16BrNO3S/c1-17-8-9(4-5-16)2-3-10-6-11(14)7-12(18-15)13(10)19/h2-4,6-7,16,19H,5,8,15H2,1H3/b3-2+,9-4-",C13H16NO3SBr,345.003426472,2.5685999999999996,4.64,-9.04,2.35,-80,3.6045942097967063,1,CONCAT,5,3,64.71,6,13,3,1,0.6842105263157895,0.15789473684210525,0.05263157894736842,0.23076923076923078,0.0,19,1,0,1,0,0,0,0,0
Sc1c(N)cc(cc1N(CCCCO)/C=C\C=C/CCO)Br,15/000000304,"InChI=1S/C16H23BrN2O2S/c17-13-11-14(18)16(22)15(12-13)19(8-4-6-10-21)7-3-1-2-5-9-20/h1-3,7,11-12,20-22H,4-6,8-10,18H2/b2-1-,7-3-",C16H23N2O2SBr,386.06636107599996,3.3512000000000026,4.64,-6.23,19.8,-120,3.5405253748412333,1,CONCAT,5,4,69.72,9,16,2,2,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.375,0.0,22,1,0,1,0,0,0,0,0
N(CCCC)Cc1nnc([nH]1)[C@@H](n1nc[nH]c1=O)Cl,26/000000050,"InChI=1S/C10H16ClN7O/c1-2-3-4-12-5-7-15-9(17-16-7)8(11)18-10(19)13-6-14-18/h6,8,12H,2-5H2,1H3,(H,13,14,19)(H,15,16,17)/t8-/m1/s1",C10H16N7OCl,285.110485812,0.36489999999999967,4.64,3.38,22.2,-170,4.163113552905414,1,CONCAT,6,3,104.28,7,10,1,7,0.5263157894736842,0.05263157894736842,0.3684210526315789,0.6,0.1,19,2,0,2,2,0,2,0,0
Oc1c(OC(=O)c2ncoc2)cccc1c1c[nH]c(c1)CS(=O)=O,17/000000927,"InChI=1S/C15H12N2O6S/c18-14-11(9-4-10(16-5-9)7-24(20)21)2-1-3-13(14)23-15(19)12-6-22-8-17-12/h1-6,8,16,18,24H,7H2",C15H12N2O6S,348.0416071039999,1.7058999999999995,4.64,0.3,3.58,-160,3.663162441999068,1,CONCAT,7,3,122.48999999999998,5,15,6,2,0.625,0.25,0.08333333333333333,0.06666666666666667,0.0,24,3,0,3,2,0,2,0,0
OC(=O)CCCCc1c(O)ccc(c1)C[C@H](C)O,17/000001592,"InChI=1S/C14H20O4/c1-10(15)8-11-6-7-13(16)12(9-11)4-2-3-5-14(17)18/h6-7,9-10,15-16H,2-5,8H2,1H3,(H,17,18)/t10-/m0/s1",C14H20O4,252.13615912,2.1129000000000002,4.64,-3.59,3.58,-190,2.553768732390081,1,CONCAT,3,3,77.76,7,14,4,0,0.7777777777777778,0.2222222222222222,0.0,0.5,0.07142857142857142,18,1,0,1,0,0,0,0,0
O[C@H](CNCc1cc(Cl)c(c(c1)NC=S)Cl)c1nnsc1,8/000000011,"InChI=1S/C12H12Cl2N4OS2/c13-8-1-7(2-9(12(8)14)16-6-20)3-15-4-11(19)10-5-21-18-17-10/h1-2,5-6,11,15,19H,3-4H2,(H,16,20)/t11-/m1/s1",C12H12N4OS2Cl2,361.98295836400007,3.0372000000000003,4.64,-6.28,3.72,-190,3.7597000159929888,1,CONCAT,6,3,70.07,7,12,1,4,0.5714285714285714,0.047619047619047616,0.19047619047619047,0.25,0.08333333333333333,21,2,0,2,1,0,1,0,0
OC/C=C/1\C(=O)NN=C1C(=O)C/C=C/C(=O)CCCC,1/000000675,"InChI=1S/C14H18N2O4/c1-2-3-5-10(18)6-4-7-12(19)13-11(8-9-17)14(20)16-15-13/h4,6,8,17H,2-3,5,7,9H2,1H3,(H,16,20)/b6-4+,11-8-",C14H18N2O4,278.126657056,0.6655999999999995,4.64,4.11,5.09,-170,3.53458292825857,1,CONCAT,5,2,95.82999999999998,8,14,4,2,0.7,0.2,0.1,0.42857142857142855,0.0,20,1,1,0,1,1,0,0,0
Oc1ccc(c(c1)[C@H](/C=C/CCO)C1=NCC(=O)N1)F,16/000000093,"InChI=1S/C14H15FN2O3/c15-12-5-4-9(19)7-11(12)10(3-1-2-6-18)14-16-8-13(20)17-14/h1,3-5,7,10,18-19H,2,6,8H2,(H,16,17,20)/b3-1+/t10-/m0/s1",C14H15N2O3F,278.10667056000005,1.0817999999999999,4.64,-3.23,19.4,-150,3.8899147454316743,1,CONCAT,4,3,81.92,5,14,3,2,0.7,0.15,0.1,0.2857142857142857,0.07142857142857142,20,2,1,1,1,1,0,0,0
Oc1c(OC(=O)C(=O)O)ccc(c1)c1oc(cc1)Br,17/000000823,"InChI=1S/C12H7BrO6/c13-10-4-3-8(18-10)6-1-2-9(7(14)5-6)19-12(17)11(15)16/h1-5,14H,(H,15,16)",C12H6O6Br,325.942600044,2.4047,4.64,-7.01,3.58,-180,2.4173930263647527,1,CONCAT,5,2,96.97,2,12,6,0,0.631578947368421,0.3157894736842105,0.0,0.0,0.0,19,2,0,2,1,0,1,0,0
OCc1cc(cc2c1s/c(=C/CO)/[nH]2)Cc1nocc1,30/000000044,"InChI=1S/C14H14N2O3S/c17-3-1-13-15-12-7-9(6-11-2-4-19-16-11)5-10(8-18)14(12)20-13/h1-2,4-5,7,15,17-18H,3,6,8H2/b13-1+",C14H14N2O3S,290.072513308,2.109,4.64,-5.53,20.5,-100,3.681544442606292,1,CONCAT,6,3,78.52,4,14,3,2,0.7,0.15,0.1,0.21428571428571427,0.0,20,3,1,2,2,1,1,0,0
OC/C=C(\CF)/C=C/c1cc(Br)cc(c1S)ON,15/000000282,"InChI=1S/C12H13BrFNO2S/c13-10-5-9(12(18)11(6-10)17-15)2-1-8(7-14)3-4-16/h1-3,5-6,16,18H,4,7,15H2/b2-1+,8-3-",C12H13NO2SFBr,332.983439976,2.8917000000000015,4.63,-7.16,2.35,-60,3.805849020968367,1,CONCAT,4,3,55.480000000000004,5,12,2,1,0.6666666666666666,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.0,18,1,0,1,0,0,0,0,0
OC/C=C/1\C(=O)NN=C1C(=O)Cc1oc(cc1)COCCCN(=O)=O,1/000001023,"InChI=1S/C15H17N3O7/c19-6-4-12-14(16-17-15(12)21)13(20)8-10-2-3-11(25-10)9-24-7-1-5-18(22)23/h2-4,19H,1,5-9H2,(H,17,21)/b12-4-",C15H17N3O7,351.106649884,-0.020900000000000363,4.63,3.74,3.84,-20,3.560541346066752,1,CONCAT,8,2,144.27,10,15,7,3,0.6,0.28,0.12,0.4,0.0,25,2,1,1,2,1,1,0,0
Oc1c(OC(=O)c2nnn[nH]2)cccc1N(=O)=O,17/000001303,"InChI=1S/C8H5N5O5/c14-6-4(13(16)17)2-1-3-5(6)18-8(15)7-9-11-12-10-7/h1-3,14H,(H,9,10,11,12)",C8H5N5O5,251.02906826,0.032699999999999785,4.63,-0.99,2.22,0,2.871078502914992,1,CONCAT,8,2,144.13000000000002,3,8,5,5,0.4444444444444444,0.2777777777777778,0.2777777777777778,0.0,0.0,18,2,0,2,1,0,1,0,0
OC/C=C/1\C(=O)NN=C1C(=O)Cc1oc(cc1)/C(=C/N)/CC,1/000001005,"InChI=1S/C15H17N3O4/c1-2-9(8-16)13-4-3-10(22-13)7-12(20)14-11(5-6-19)15(21)18-17-14/h3-5,8,19H,2,6-7,16H2,1H3,(H,18,21)/b9-8+,11-5-",C15H17N3O4,303.12190602400005,0.5052999999999995,4.63,1.89,3.84,-20,3.815246686316644,1,CONCAT,6,3,117.91999999999999,6,15,4,3,0.6818181818181818,0.18181818181818182,0.13636363636363635,0.26666666666666666,0.0,22,2,1,1,2,1,1,0,0
Oc1c(OC(=O)C(=O)O)ccc(c1)[C@@H](CN)C1=CCON1,17/000001222,"InChI=1S/C13H14N2O6/c14-6-8(9-3-4-20-15-9)7-1-2-11(10(16)5-7)21-13(19)12(17)18/h1-3,5,8,15-16H,4,6,14H2,(H,17,18)/t8-/m1/s1",C13H13N2O6,294.085186168,-0.15679999999999977,4.63,-5.67,20.0,-190,3.834279317346222,1,CONCAT,7,4,131.10999999999999,4,13,6,2,0.6190476190476191,0.2857142857142857,0.09523809523809523,0.23076923076923078,0.07692307692307693,21,2,1,1,1,1,0,0,0
OC/C=C\1/C(=NNC1=O)C(=O)Cc1oc(cc1)C=C,1/000000660,"InChI=1S/C13H12N2O4/c1-2-8-3-4-9(19-8)7-11(17)12-10(5-6-16)13(18)15-14-12/h2-5,16H,1,6-7H2,(H,15,18)/b10-5-",C13H12N2O4,260.079706864,0.43869999999999926,4.63,4.39,2.48,0,3.6340530073851847,1,CONCAT,5,2,91.9,5,13,4,2,0.6842105263157895,0.21052631578947367,0.10526315789473684,0.15384615384615385,0.0,19,2,1,1,2,1,1,0,0
Sc1nnc([nH]1)[C@H](C[NH3+])N,1/000001084,"InChI=1S/C4H9N5S/c5-1-2(6)3-7-4(10)9-8-3/h2H,1,5-6H2,(H2,7,8,9,10)/p+1/t2-/m0/s1",C4H10N5S,160.06514274008998,-1.6649000000000003,4.63,4.66,1.0,-150,5.455572437594872,1,CONCAT,4,4,95.23,2,4,0,5,0.4,0.0,0.5,0.5,0.25,10,1,0,1,1,0,1,0,0
Oc1c(OC(=O)c2ncoc2)cccc1c1c[nH]c(c1)CC(=O)O,17/000000892,"InChI=1S/C16H12N2O6/c19-14(20)5-10-4-9(6-17-10)11-2-1-3-13(15(11)21)24-16(22)12-7-23-8-18-12/h1-4,6-8,17,21H,5H2,(H,19,20)",C16H11N2O6,328.06953610399995,2.221599999999999,4.63,-0.56,3.58,-160,3.0970807677909225,1,CONCAT,6,3,125.64999999999999,5,16,6,2,0.6666666666666666,0.25,0.08333333333333333,0.0625,0.0,24,3,0,3,2,0,2,0,0
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1C=S)c1[nH]nnn1,17/000001234,"InChI=1S/C11H7N7O3S/c19-8-6(3-22)5(9-15-17-18-16-9)1-2-7(8)21-11(20)10-12-4-13-14-10/h1-4,19H,(H,12,13,14)(H,15,16,17,18)",C11H6N7O3S,317.0331080840001,0.25739999999999974,4.63,-4.53,24.8,-180,3.790987093450493,1,CONCAT,9,3,142.56,4,11,3,7,0.5,0.13636363636363635,0.3181818181818182,0.0,0.0,22,3,0,3,2,0,2,0,0
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1C(F)F)CC[NH3+],17/000000309,"InChI=1S/C12H12F2N4O3/c13-10(14)8-6(3-4-15)1-2-7(9(8)19)21-12(20)11-16-5-17-18-11/h1-2,5,10,19H,3-4,15H2,(H,16,17,18)/p+1",C12H13N4O3F2,299.09502313609005,0.45149999999999973,4.63,-4.14,24.3,-190,3.9041322145966255,1,CONCAT,5,3,115.74,5,12,3,4,0.5714285714285714,0.14285714285714285,0.19047619047619047,0.25,0.0,21,2,0,2,1,0,1,0,0
Oc1c(OC(=O)c2n[nH]nc2)ccc(c1N(=O)=O)CC=C,17/000000317,"InChI=1S/C12H10N4O5/c1-2-3-7-4-5-9(11(17)10(7)16(19)20)21-12(18)8-6-13-15-14-8/h2,4-6,17H,1,3H2,(H,13,14,15)",C12H10N4O5,290.06511942000003,1.3662,4.63,-2.82,3.58,-20,3.0859486602199677,1,CONCAT,7,2,131.24,5,12,5,4,0.5714285714285714,0.23809523809523808,0.19047619047619047,0.08333333333333333,0.0,21,2,0,2,1,0,1,0,0
ON[C@H](C(=O)Cc1nnc(s1)C/C=C\C=S)c1n[nH]cc1Br,1/000000583,"InChI=1S/C12H12BrN5O2S2/c13-7-6-14-17-11(7)12(18-20)8(19)5-10-16-15-9(22-10)3-1-2-4-21/h1-2,4,6,12,18,20H,3,5H2,(H,14,17)/b2-1-/t12-/m1/s1",C12H12N5O2S2Br,400.9615787240001,1.9537999999999995,4.62,1.6,3.84,-150,4.744042308999416,1,CONCAT,8,3,103.78999999999999,8,12,2,5,0.5454545454545454,0.09090909090909091,0.22727272727272727,0.25,0.08333333333333333,22,2,0,2,2,0,2,0,0
Oc1c(OC(=O)c2nnc[nH]2)cccc1C[C@H](c1sncc1)F,17/000001416,"InChI=1S/C14H11FN4O3S/c15-9(11-4-5-18-23-11)6-8-2-1-3-10(12(8)20)22-14(21)13-16-7-17-19-13/h1-5,7,9,20H,6H2,(H,16,17,19)/t9-/m1/s1",C14H11N4O3SF,334.0535894320001,2.4393000000000002,4.62,-0.6,3.58,-170,4.012098088648437,1,CONCAT,7,2,100.99,5,14,3,4,0.6086956521739131,0.13043478260869565,0.17391304347826086,0.14285714285714285,0.07142857142857142,23,3,0,3,2,0,2,0,0
Oc1c(OC(=O)c2ncoc2)ccc(c1c1cc[nH]c1)S(=O)(=O)O,17/000000863,"InChI=1S/C14H10N2O7S/c17-13-10(23-14(18)9-6-22-7-16-9)1-2-11(24(19,20)21)12(13)8-3-4-15-5-8/h1-7,15,17H,(H,19,20,21)",C14H10N2O7S,350.0208716599999,1.8412,4.62,-3.28,3.72,-120,3.2192415295927734,1,CONCAT,7,3,142.71999999999997,4,14,7,2,0.5833333333333334,0.2916666666666667,0.08333333333333333,0.0,0.0,24,3,0,3,2,0,2,0,0
Oc1c(OC(=O)c2ncoc2)cccc1c1cc[nH]c1,17/000000401,"InChI=1S/C14H10N2O4/c17-13-10(9-4-5-15-6-9)2-1-3-12(13)20-14(18)11-7-19-8-16-11/h1-8,15,17H",C14H10N2O4,270.0640568,2.5945,4.62,-0.95,3.58,-120,3.0002659280174324,1,CONCAT,5,2,88.35,3,14,4,2,0.7,0.2,0.1,0.0,0.0,20,3,0,3,2,0,2,0,0
OC(=O)CCCCc1c(O)ccc(c1)C[N@@H+](CC)C,17/000001609,"InChI=1S/C15H23NO3/c1-3-16(2)11-12-8-9-14(17)13(10-12)6-4-5-7-15(18)19/h8-10,17H,3-7,11H2,1-2H3,(H,18,19)/p+1",C15H24NO3,266.17507004809,1.2242,4.62,-4.02,3.58,-120,3.637917103201272,1,CONCAT,2,3,61.97,8,15,3,1,0.7894736842105263,0.15789473684210525,0.05263157894736842,0.5333333333333333,0.0,19,1,0,1,0,0,0,0,0
ONC/C=C/CC1=C[C@@H](C=CO1)CC/C=C/C,1/000000835,"InChI=1S/C14H21NO2/c1-2-3-4-7-13-9-11-17-14(12-13)8-5-6-10-15-16/h2-3,5-6,9,11-13,15-16H,4,7-8,10H2,1H3/b3-2+,6-5+/t13-/m1/s1",C14H21NO2,235.157228912,3.3118000000000025,4.62,-1.32,3.58,-190,4.703396026386288,1,CONCAT,3,2,41.489999999999995,7,14,2,1,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.42857142857142855,0.07142857142857142,17,1,1,0,1,1,0,0,0
Oc1cc(ccc1OC(=O)C(=O)O)C1=C(CF)CN=C1,17/000001550,"InChI=1S/C13H10FNO5/c14-4-8-5-15-6-9(8)7-1-2-11(10(16)3-7)20-13(19)12(17)18/h1-3,6,16H,4-5H2,(H,17,18)",C13H9NO5F,279.05430064,1.1896999999999998,4.62,-5.44,3.58,-180,3.310740970216612,1,CONCAT,5,2,96.19,3,13,5,1,0.65,0.25,0.05,0.15384615384615385,0.0,20,2,1,1,1,1,0,0,0
Oc1c(OC(=O)c2nnc([nH]2)CCC)ccc(c1)F,17/000000325,"InChI=1S/C12H12FN3O3/c1-2-3-10-14-11(16-15-10)12(18)19-9-5-4-7(13)6-8(9)17/h4-6,17H,2-3H2,1H3,(H,14,15,16)",C12H12N3O3F,265.086269464,1.8211,4.61,1.4,3.58,-20,2.842447492145709,1,CONCAT,5,2,88.1,4,12,3,3,0.631578947368421,0.15789473684210525,0.15789473684210525,0.25,0.0,19,2,0,2,1,0,1,0,0
Sc1ccc(cc1)[C@@H](c1onc(c1)O)O,14/000000003,"InChI=1S/C10H9NO3S/c12-9-5-8(14-11-9)10(13)6-1-3-7(15)4-2-6/h1-5,10,13,15H,(H,11,12)/t10-/m0/s1",C10H9NO3S,223.030314148,1.7506000000000004,4.61,-4.33,2.22,-170,3.503620805107891,1,CONCAT,5,3,66.49000000000001,2,10,3,1,0.6666666666666666,0.2,0.06666666666666667,0.1,0.1,15,2,0,2,1,0,1,0,0
OC/C(=C\CS)/NCC#CCc1ncn[nH]1,15/000000275,"InChI=1S/C10H14N4OS/c15-7-9(4-6-16)11-5-2-1-3-10-12-8-13-14-10/h4,8,11,15-16H,3,5-7H2,(H,12,13,14)/b9-4+",C10H14N4OS,238.088832068,-0.2538000000000002,4.61,10.06,2.22,0,4.116943793074085,1,CONCAT,5,4,73.83,5,10,1,4,0.625,0.0625,0.25,0.4,0.0,16,1,0,1,1,0,1,0,0
Oc1c(OC(=O)[C@@H](C)F)cc(cc1N(=O)=O)O,17/000001189,"InChI=1S/C9H8FNO6/c1-4(10)9(14)17-7-3-5(12)2-6(8(7)13)11(15)16/h2-4,12-13H,1H3/t4-/m1/s1",C9H8NO6F,245.033565196,1.2694,4.61,-1.52,2.35,-170,3.1536095128997745,1,CONCAT,6,2,109.89999999999999,3,9,6,1,0.5294117647058824,0.35294117647058826,0.058823529411764705,0.2222222222222222,0.1111111111111111,17,1,0,1,0,0,0,0,0
SC/C=C/[C@H](CC1=CC(=O)C1=O)N,13/000000015,"InChI=1S/C9H11NO2S/c10-7(2-1-3-13)4-6-5-8(11)9(6)12/h1-2,5,7,13H,3-4,10H2/b2-1+/t7-/m1/s1",C9H11NO2S,197.051049592,-0.3616000000000001,4.61,5.93,2.22,-150,4.251550293455658,1,CONCAT,4,2,60.16,4,9,2,1,0.6923076923076923,0.15384615384615385,0.07692307692307693,0.3333333333333333,0.1111111111111111,13,1,0,1,0,0,0,0,0
Oc1cc(cnc1[C@@H](N1C=CCC1)C#CC(=C)COC)CNCN,2/000000001,"InChI=1S/C18H24N4O2/c1-14(12-24-2)5-6-16(22-7-3-4-8-22)18-17(23)9-15(11-21-18)10-20-13-19/h3,7,9,11,16,20,23H,1,4,8,10,12-13,19H2,2H3/t16-/m0/s1",C18H24N4O2,328.18992600800004,1.2594999999999998,4.61,-0.37,22.6,-170,4.48683429119897,1,CONCAT,6,3,83.64,7,18,2,4,0.75,0.08333333333333333,0.16666666666666666,0.3888888888888889,0.05555555555555555,24,2,1,1,2,1,1,0,0
ONC/C=C\C[C@H](Cc1[nH]ccc1C=C)O,1/000000880,"InChI=1S/C12H18N2O2/c1-2-10-6-8-13-12(10)9-11(15)5-3-4-7-14-16/h2-4,6,8,11,13-16H,1,5,7,9H2/b4-3-/t11-/m1/s1",C12H18N2O2,222.136827816,1.4862,4.61,-3.48,3.72,-170,4.224011546267691,1,CONCAT,3,4,68.28,7,12,2,2,0.75,0.125,0.125,0.3333333333333333,0.08333333333333333,16,1,0,1,1,0,1,0,0
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)/C(=C\C)/CCC,17/000000929,"InChI=1S/C15H17N3O3/c1-3-5-10(4-2)11-6-7-13(12(19)8-11)21-15(20)14-16-9-17-18-14/h4,6-9,19H,3,5H2,1-2H3,(H,16,17,18)/b10-4-",C15H17N3O3,287.126991404,2.932900000000001,4.61,-5.28,3.58,-140,3.196300726038426,1,CONCAT,5,2,88.1,5,15,3,3,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.26666666666666666,0.0,21,2,0,2,1,0,1,0,0
ONCC(=O)Cc1nnc(s1)c1c(Cl)nc[nH]1,1/000000315,"InChI=1S/C8H8ClN5O2S/c9-7-6(10-3-11-7)8-14-13-5(17-8)1-4(15)2-12-16/h3,12,16H,1-2H2,(H,10,11)",C8H8N5O2SCl,273.008723176,0.6719999999999997,4.61,-2.24,24.7,-80,3.556451197225172,1,CONCAT,7,3,103.78999999999999,5,8,2,5,0.47058823529411764,0.11764705882352941,0.29411764705882354,0.25,0.0,17,2,0,2,2,0,2,0,0
Sc1c(/C=C/CC(=O)CC)cc(cc1ON)Br,15/000000033,"InChI=1S/C12H14BrNO2S/c1-2-10(15)5-3-4-8-6-9(13)7-11(16-14)12(8)17/h3-4,6-7,17H,2,5,14H2,1H3/b4-3+",C12H14NO2SBr,314.99286178799997,3.372700000000001,4.6,-8.99,2.35,-60,3.4249197590980813,1,CONCAT,4,2,52.32,5,12,2,1,0.7058823529411765,0.11764705882352941,0.058823529411764705,0.25,0.0,17,1,0,1,0,0,0,0,0
OC(=O)[C@@H](c1ccc(c(c1)O)OC(=O)c1ncoc1)N,17/000000794,"InChI=1S/C12H10N2O6/c13-10(11(16)17)6-1-2-9(8(15)3-6)20-12(18)7-4-19-5-14-7/h1-5,10,15H,13H2,(H,16,17)/t10-/m1/s1",C12H10N2O6,278.05388604,0.6838000000000001,4.6,-4.05,3.58,-170,3.2427953698073004,1,CONCAT,7,3,135.88000000000002,4,12,6,2,0.6,0.3,0.1,0.08333333333333333,0.08333333333333333,20,2,0,2,1,0,1,0,0
OC(=O)c1cc(O)cc(c1)CC(=O)OC[C@H](S)Br,22/000000012,"InChI=1S/C11H11BrO5S/c12-9(18)5-17-10(14)3-6-1-7(11(15)16)4-8(13)2-6/h1-2,4,9,13,18H,3,5H2,(H,15,16)/t9-/m0/s1",C11H11O5SBr,333.951056552,1.8268999999999997,4.6,-1.64,2.22,-190,3.142120419988198,1,CONCAT,5,3,83.83,5,11,5,0,0.6111111111111112,0.2777777777777778,0.0,0.2727272727272727,0.09090909090909091,18,1,0,1,0,0,0,0,0
Sc1nnc([nH]1)CCNC(=O)[C@]1(O)COCC1,1/000000685,"InChI=1S/C9H14N4O3S/c14-7(9(15)2-4-16-5-9)10-3-1-6-11-8(17)13-12-6/h15H,1-5H2,(H,10,14)(H2,11,12,13,17)/t9-/m1/s1",C9H14N4O3S,258.078661308,-1.0965000000000003,4.6,2.48,2.22,-150,4.092987921990684,1,CONCAT,6,4,100.13000000000001,4,9,3,4,0.5294117647058824,0.17647058823529413,0.23529411764705882,0.6666666666666666,0.1111111111111111,17,2,1,1,2,1,1,0,0
Oc1c(OC(=O)c2nnn[nH]2)cccc1C1=CC=COC1,17/000000519,"InChI=1S/C13H10N4O4/c18-11-9(8-3-2-6-20-7-8)4-1-5-10(11)21-13(19)12-14-16-17-15-12/h1-6,18H,7H2,(H,14,15,16,17)",C13H10N4O4,286.0702048,1.0517999999999998,4.6,-1.21,3.58,-160,3.546214616649068,1,CONCAT,7,2,110.22000000000001,3,13,4,4,0.6190476190476191,0.19047619047619047,0.19047619047619047,0.07692307692307693,0.0,21,3,1,2,2,1,1,0,0
OC(=O)C1=C(C#Cc2cscc2Br)NC=CC1,12/000000140,"InChI=1S/C12H8BrNO2S/c13-10-7-17-6-8(10)3-4-11-9(12(15)16)2-1-5-14-11/h1,5-7,14H,2H2,(H,15,16)",C12H8NO2SBr,308.94591159600003,2.7078000000000007,4.6,-7.3,23.4,-20,4.007031004917479,1,CONCAT,3,2,49.33,1,12,2,1,0.7058823529411765,0.11764705882352941,0.058823529411764705,0.08333333333333333,0.0,17,2,1,1,2,1,1,0,0
ON[C@H](/C=C/c1cocc1CN(=O)=O)S,1/000000775,"InChI=1S/C8H10N2O4S/c11-9-8(15)2-1-6-4-14-5-7(6)3-10(12)13/h1-2,4-5,8-9,11,15H,3H2/b2-1+/t8-/m0/s1",C8H10N2O4S,230.0361278,1.3042,4.6,1.58,2.35,-150,4.736307859516896,1,CONCAT,6,3,88.53999999999999,5,8,4,2,0.5333333333333333,0.26666666666666666,0.13333333333333333,0.25,0.125,15,1,0,1,1,0,1,0,0
Oc1c(OC(=O)c2nnc[nH]2)cccc1CCF,17/000000837,"InChI=1S/C11H10FN3O3/c12-5-4-7-2-1-3-8(9(7)16)18-11(17)10-13-6-14-15-10/h1-3,6,16H,4-5H2,(H,13,14,15)",C11H10N3O3F,251.0706194,1.2414999999999998,4.6,-1.33,3.58,0,3.141358412417256,1,CONCAT,5,2,88.1,4,11,3,3,0.6111111111111112,0.16666666666666666,0.16666666666666666,0.18181818181818182,0.0,18,2,0,2,1,0,1,0,0
ON[C@H](C(=O)Cc1nnc(s1)CC#C)c1n[nH]cc1Br,1/000000151,"InChI=1S/C11H10BrN5O2S/c1-2-3-8-14-15-9(20-8)4-7(18)11(17-19)10-6(12)5-13-16-10/h1,5,11,17,19H,3-4H2,(H,13,16)/t11-/m1/s1",C11H10N5O2SBr,354.97385765999996,1.0310999999999995,4.6,1.38,2.48,-150,4.4759482619151925,1,CONCAT,7,3,103.78999999999999,6,11,2,5,0.55,0.1,0.25,0.2727272727272727,0.09090909090909091,20,2,0,2,2,0,2,0,0
Sc1c(/C=C/C=C/[C@@H](CCO)O)cc(cc1ON)Br,15/000000238,"InChI=1S/C13H16BrNO3S/c14-10-7-9(13(19)12(8-10)18-15)3-1-2-4-11(17)5-6-16/h1-4,7-8,11,16-17,19H,5-6,15H2/b3-1+,4-2+/t11-/m0/s1",C13H16NO3SBr,345.003426472,2.3029999999999995,4.6,-6.96,2.35,-190,3.9338200617811543,1,CONCAT,5,4,75.71,6,13,3,1,0.6842105263157895,0.15789473684210525,0.05263157894736842,0.23076923076923078,0.07692307692307693,19,1,0,1,0,0,0,0,0
OC(=O)Cc1nnc([nH]1)c1ccc(cc1C(=O)O)OC,12/000000127,"InChI=1S/C12H11N3O5/c1-20-6-2-3-7(8(4-6)12(18)19)11-13-9(14-15-11)5-10(16)17/h2-4H,5H2,1H3,(H,16,17)(H,18,19)(H,13,14,15)",C12H11N3O5,277.06987045200003,0.8055999999999999,4.59,-6.65,3.72,-200,2.574785166020808,1,CONCAT,5,3,125.4,5,12,5,3,0.6,0.25,0.15,0.16666666666666666,0.0,20,2,0,2,1,0,1,0,0
ONCS(=O)(=O)NCc1nccc(c1)C[N@@H+](CC)CCl,1/000000185,"InChI=1S/C11H19ClN4O3S/c1-2-16(8-12)7-10-3-4-13-11(5-10)6-15-20(18,19)9-14-17/h3-5,14-15,17H,2,6-9H2,1H3/p+1",C11H20N4O3SCl,323.09391560009,-0.9615999999999978,4.59,-1.21,19.2,-80,4.514997607569538,1,CONCAT,5,4,95.76,9,11,3,4,0.55,0.15,0.2,0.5454545454545454,0.0,20,1,0,1,1,0,1,0,0
Oc1cc(c(c(c1)S(=O)(=O)O)F)[C@H](CC)Nc1[nH]ncc1,13/000000001,"InChI=1S/C12H14FN3O4S/c1-2-9(15-11-3-4-14-16-11)8-5-7(17)6-10(12(8)13)21(18,19)20/h3-6,9,17H,2H2,1H3,(H2,14,15,16)(H,18,19,20)/t9-/m0/s1",C12H14N3O4SF,315.06890514800006,2.0643,4.59,-8.2,23.8,-190,3.609947501068127,1,CONCAT,5,4,115.30999999999999,5,12,4,3,0.5714285714285714,0.19047619047619047,0.14285714285714285,0.25,0.08333333333333333,21,2,0,2,1,0,1,0,0
ON[C@H](C(=O)Cc1nnc(s1)CC#CC)C#C,1/000000420,"InChI=1S/C11H11N3O2S/c1-3-5-6-10-12-13-11(17-10)7-9(15)8(4-2)14-16/h2,8,14,16H,6-7H2,1H3/t8-/m0/s1",C11H11N3O2S,249.057197592,0.19609999999999972,4.59,-0.63,2.22,-190,4.410725790239455,1,CONCAT,6,2,75.11,5,11,2,3,0.6470588235294118,0.11764705882352941,0.17647058823529413,0.36363636363636365,0.09090909090909091,17,1,0,1,1,0,1,0,0
