SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
Oc1cc(c(cc1O)C=C)CC(=O)OCCC=C;28/000000561;InChI=1S/C14H16O4/c1-3-5-6-18-14(17)9-11-8-13(16)12(15)7-10(11)4-2/h3-4,7-8,15-16H,1-2,5-6,9H2;C14H16O4;248;2.25;4.51;-1.15;2.22;0
Oc1c(O)cc(c(c1)C=C)C/C=C/[C@H]1C=CN=CC1;28/000000369;InChI=1S/C16H17NO2/c1-2-13-10-15(18)16(19)11-14(13)5-3-4-12-6-8-17-9-7-12/h2-4,6,8-12,18-19H,1,5,7H2/b4-3+/t12-/m0/s1;C16H17NO2;255;2.27;4.29;-2.33;3.58;-170
Oc1cc(c(cc1O)C=C)[C@H](c1nnco1)F;28/000000233;InChI=1S/C11H9FN2O3/c1-2-6-3-8(15)9(16)4-7(6)10(12)11-14-13-5-17-11/h2-5,10,15-16H,1H2/t10-/m1/s1;C11H9N2O3F;236;2.47;4.12;-6.37;19.10;-150
Oc1c(O)cc(c(c1)C=C)OC(=O)/C=C\[C@@H]1NCSCC1;28/000000222;InChI=1S/C15H17NO4S/c1-2-10-7-12(17)13(18)8-14(10)20-15(19)4-3-11-5-6-21-9-16-11/h2-4,7-8,11,16-18H,1,5-6,9H2/b4-3-/t11-/m0/s1;C15H17NO4S;307;2.26;4.14;-9.81;5.09;-190
Oc1c(O)cc(c(c1)C=C)C/C=C\Cc1cnc2c(c1)cn[nH]2;28/000000155;InChI=1S/C18H17N3O2/c1-2-13-8-16(22)17(23)9-14(13)6-4-3-5-12-7-15-11-20-21-18(15)19-10-12/h2-4,7-11,22-23H,1,5-6H2,(H,19,20,21)/b4-3-;C18H17N3O2;307;3.83;5.08;-5.08;5.09;-100
Oc1cc(c(cc1O)C=C)C/C=C\Cc1nscc1;28/000000162;InChI=1S/C15H15NO2S/c1-2-11-9-14(17)15(18)10-12(11)5-3-4-6-13-7-8-19-16-13/h2-4,7-10,17-18H,1,5-6H2/b4-3-;C15H15NO2S;273;3.12;4.42;-6.54;3.58;0
OC(=O)CC1=NC(=NCN1)[C@@H](c1c(C=C)cc(c(c1)O)O)F;28/000000632;InChI=1S/C14H14FN3O4/c1-2-7-3-9(19)10(20)4-8(7)13(15)14-17-6-16-11(18-14)5-12(21)22/h2-4,13,19-20H,1,5-6H2,(H,21,22)(H,16,17,18)/t13-/m1/s1;C14H14N3O4F;307;0.57;4.04;-5.76;23.60;-150
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]c(n1)CCC;28/000000682;InChI=1S/C17H21N3O2/c1-3-7-16-18-17(20-19-16)9-6-5-8-13-11-15(22)14(21)10-12(13)4-2/h4-6,10-11,21-22H,2-3,7-9H2,1H3,(H,18,19,20)/b6-5-;C17H21N3O2;299;3.31;4.60;-8.14;5.09;-80
Oc1c(O)cc(c(c1)[C@@H](CP(=O)(O)O)C=C)C=C;28/000000304;InChI=1S/C12H15O5P/c1-3-8-5-11(13)12(14)6-10(8)9(4-2)7-18(15,16)17/h3-6,9,13-14H,1-2,7H2,(H2,15,16,17)/t9-/m1/s1;C12H15O5P;270;0.65;4.11;-5.16;16.60;-170
Oc1cc(c(cc1O)C=C)C/C=C\Cc1nscc1;28/000000173;InChI=1S/C15H15NO2S/c1-2-11-9-14(17)15(18)10-12(11)5-3-4-6-13-7-8-19-16-13/h2-4,7-10,17-18H,1,5-6H2/b4-3-;C15H15NO2S;273;3.12;4.34;-5.33;3.58;0
OC[C@@H](c1cc(O)c(cc1C=C)O)/C=C\CCC(=O)C;28/000000654;InChI=1S/C16H20O4/c1-3-12-8-15(19)16(20)9-14(12)13(10-17)7-5-4-6-11(2)18/h3,5,7-9,13,17,19-20H,1,4,6,10H2,2H3/b7-5-/t13-/m0/s1;C16H20O4;276;1.42;4.05;-4.23;5.53;-170
Oc1c(O)cc(c(c1)C=C)C/C=C/CN;28/000000388;InChI=1S/C12H15NO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6,13H2/b4-3+;C12H15NO2;205;1.59;4.41;-3.00;2.22;0
Sc1ncn(n1)[C@@H](c1c(C=C)cc(c(c1)O)O)C=C;28/000000244;InChI=1S/C13H13N3O2S/c1-3-8-5-11(17)12(18)6-9(8)10(4-2)16-7-14-13(19)15-16/h3-7,10,17-18H,1-2H2,(H,15,19)/t10-/m1/s1;C13H13N3O2S;275;2.34;4.54;-4.79;19.50;-150
Oc1c(O)cc(c(c1)C=C)C/C=C\C;28/000000402;InChI=1S/C12H14O2/c1-3-5-6-10-8-12(14)11(13)7-9(10)4-2/h3-5,7-8,13-14H,2,6H2,1H3/b5-3-;C12H14O2;190;2.70;4.31;-3.98;2.22;-20
Oc1c(O)cc(c(c1)C=C)C/C=C\Cc1n[nH]c(n1)CN;28/000000536;InChI=1S/C15H18N4O2/c1-2-10-7-12(20)13(21)8-11(10)5-3-4-6-14-17-15(9-16)19-18-14/h2-4,7-8,20-21H,1,5-6,9,16H2,(H,17,18,19)/b4-3-;C15H18N4O2;286;1.60;4.40;-6.82;3.58;-40
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\C[NH2+]C)c1nocc1;28/000000569;InChI=1S/C16H18N2O3/c1-3-11-9-15(19)16(20)10-13(11)12(5-4-7-17-2)14-6-8-21-18-14/h3-6,8-10,12,17,19-20H,1,7H2,2H3/p+1/b5-4-/t12-/m1/s1;C16H19N2O3;287;2.29;4.51;-3.74;19.80;-170
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]nc1;28/000000252;InChI=1S/C14H15N3O2/c1-2-10-7-13(18)14(19)8-11(10)5-3-4-6-12-9-15-17-16-12/h2-4,7-9,18-19H,1,5-6H2,(H,15,16,17)/b4-3-;C14H15N3O2;257;3.28;4.10;-7.30;3.58;-20
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]nc1;28/000000254;InChI=1S/C14H15N3O2/c1-2-10-7-13(18)14(19)8-11(10)5-3-4-6-12-9-15-17-16-12/h2-4,7-9,18-19H,1,5-6H2,(H,15,16,17)/b4-3-;C14H15N3O2;257;3.28;4.18;-6.81;3.58;-20
ONC(=O)C[C@H](c1c(C=C)cc(c(c1)O)O)C=C;28/000000197;InChI=1S/C13H15NO4/c1-3-8-5-11(15)12(16)7-10(8)9(4-2)6-13(17)14-18/h3-5,7,9,15-16,18H,1-2,6H2,(H,14,17)/t9-/m1/s1;C13H15NO4;249;1.07;4.03;-6.11;15.80;-170
Oc1cc(c(cc1O)C=C)CC(=O)OCC;28/000000131;InChI=1S/C12H14O4/c1-3-8-5-10(13)11(14)6-9(8)7-12(15)16-4-2/h3,5-6,13-14H,1,4,7H2,2H3;C12H14O4;222;1.90;4.22;-1.99;2.22;-20
Oc1cc(c(cc1O)C=C)CC(=O)OCC=C;28/000000390;InChI=1S/C13H14O4/c1-3-5-17-13(16)8-10-7-12(15)11(14)6-9(10)4-2/h3-4,6-7,14-15H,1-2,5,8H2;C13H14O4;234;2.09;4.47;-1.48;2.22;0
Oc1ccc(c(c1O)C1=NCCC1)C(=C)C[NH3+];28/000000489;InChI=1S/C13H16N2O2/c1-8(7-14)9-4-5-11(16)13(17)12(9)10-3-2-6-15-10/h4-5,16-17H,1-3,6-7,14H2/p+1;C13H17N2O2;233;0.79;4.30;-7.25;14.80;-180
Oc1c(O)cc(c(c1)C=C)[C@@H](CCO)S;28/000000005;InChI=1S/C11H14O3S/c1-2-7-5-9(13)10(14)6-8(7)11(15)3-4-12/h2,5-6,11-15H,1,3-4H2/t11-/m1/s1;C11H14O3S;226;1.61;4.07;-5.34;12.50;-150
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\CO)C=S;28/000000529;InChI=1S/C13H14O3S/c1-2-9-6-12(15)13(16)7-11(9)10(8-17)4-3-5-14/h2-4,6-8,10,14-16H,1,5H2/b4-3-/t10-/m0/s1;C13H14O3S;250;1.67;4.17;-4.51;15.90;-170
Oc1cc(c(cc1O)C=C)CC(=O)OCC=C;28/000000180;InChI=1S/C13H14O4/c1-3-5-17-13(16)8-10-7-12(15)11(14)6-9(10)4-2/h3-4,6-7,14-15H,1-2,5,8H2;C13H14O4;234;2.09;4.51;-1.47;2.22;0
Oc1cc(c(cc1O)C=C)C/C=C\Cc1cnc[nH]1;28/000000276;InChI=1S/C15H16N2O2/c1-2-11-7-14(18)15(19)8-12(11)5-3-4-6-13-9-16-10-17-13/h2-4,7-10,18-19H,1,5-6H2,(H,16,17)/b4-3-;C15H16N2O2;256;2.18;4.25;-5.98;3.58;0
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\CO)C=S;28/000000526;InChI=1S/C13H14O3S/c1-2-9-6-12(15)13(16)7-11(9)10(8-17)4-3-5-14/h2-4,6-8,10,14-16H,1,5H2/b4-3-/t10-/m0/s1;C13H14O3S;250;1.67;4.56;-5.38;15.90;-150
Oc1cc(c(cc1O)C=C)C(=S)[C@@H](CCN)N;28/000000141;InChI=1S/C12H16N2O2S/c1-2-7-5-10(15)11(16)6-8(7)12(17)9(14)3-4-13/h2,5-6,9,15-16H,1,3-4,13-14H2/t9-/m1/s1;C12H16N2O2S;252;0.40;4.03;-6.27;15.90;-150
Oc1ccc(cc1O)C(=C)[C@H](C1=NCON1)F;28/000000365;InChI=1S/C11H11FN2O3/c1-6(10(12)11-13-5-17-14-11)7-2-3-8(15)9(16)4-7/h2-4,10,15-16H,1,5H2,(H,13,14)/t10-/m1/s1;C11H11N2O3F;238;1.58;4.01;-7.01;2.22;-170
S[C@H](CCc1n[nH]c(=O)[nH]1)C(=O)c1cc(O)c(cc1C=C)O;28/000000671;InChI=1S/C14H15N3O4S/c1-2-7-5-9(18)10(19)6-8(7)13(20)11(22)3-4-12-15-14(21)17-16-12/h2,5-6,11,18-19,22H,1,3-4H2,(H2,15,16,17,21)/t11-/m1/s1;C14H15N3O4S;321;1.63;4.26;-3.96;6.45;-170
Oc1cc(c(cc1O)C=C)[C@@H](CCCl)C(=O)OC;28/000000217;InChI=1S/C13H15ClO4/c1-3-8-6-11(15)12(16)7-10(8)9(4-5-14)13(17)18-2/h3,6-7,9,15-16H,1,4-5H2,2H3/t9-/m1/s1;C13H15O4Cl;270;2.39;4.65;-2.90;4.69;-170
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\C[NH2+]C)c1nocc1;28/000000571;InChI=1S/C16H18N2O3/c1-3-11-9-15(19)16(20)10-13(11)12(5-4-7-17-2)14-6-8-21-18-14/h3-6,8-10,12,17,19-20H,1,7H2,2H3/p+1/b5-4-/t12-/m1/s1;C16H19N2O3;287;2.29;4.60;-3.62;19.80;-170
Oc1c(O)cc(c(c1)C=C)C(=S)c1cc[nH]c1;28/000000081;InChI=1S/C13H11NO2S/c1-2-8-5-11(15)12(16)6-10(8)13(17)9-3-4-14-7-9/h2-7,14-16H,1H2;C13H11NO2S;245;2.25;4.23;-6.53;17.50;0
Oc1c(O)cc(c(c1)C=C)C/C=C\C;28/000000415;InChI=1S/C12H14O2/c1-3-5-6-10-8-12(14)11(13)7-9(10)4-2/h3-5,7-8,13-14H,2,6H2,1H3/b5-3-;C12H14O2;190;2.70;4.16;-3.65;2.22;-40
Oc1c(O)cc(c(c1)C=C)C(=O)[C@@H](CCc1nc(=O)o[nH]1)CO;28/000000574;InChI=1S/C15H16N2O6/c1-2-8-5-11(19)12(20)6-10(8)14(21)9(7-18)3-4-13-16-15(22)23-17-13/h2,5-6,9,18-20H,1,3-4,7H2,(H,16,17,22)/t9-/m0/s1;C15H16N2O6;320;0.21;4.40;-5.68;6.45;-170
Oc1cc(c(cc1O)C=C)C/C=C\Cc1cnc[nH]1;28/000000285;InChI=1S/C15H16N2O2/c1-2-11-7-14(18)15(19)8-12(11)5-3-4-6-13-9-16-10-17-13/h2-4,7-10,18-19H,1,5-6H2,(H,16,17)/b4-3-;C15H16N2O2;256;2.18;4.31;-6.79;3.58;0
Oc1cc(c(cc1O)C=C)CC(=O)OCC=C;28/000000186;InChI=1S/C13H14O4/c1-3-5-17-13(16)8-10-7-12(15)11(14)6-9(10)4-2/h3-4,6-7,14-15H,1-2,5,8H2;C13H14O4;234;2.09;4.50;-2.09;2.22;-20
Oc1cc(c(cc1O)C=C)C/C=C\CN(=O)=O;28/000000422;InChI=1S/C12H13NO4/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13(16)17/h2-4,7-8,14-15H,1,5-6H2/b4-3-;C12H13NO4;235;2.00;4.40;-6.99;2.22;0
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]c(n1)CCC;28/000000681;InChI=1S/C17H21N3O2/c1-3-7-16-18-17(20-19-16)9-6-5-8-13-11-15(22)14(21)10-12(13)4-2/h4-6,10-11,21-22H,2-3,7-9H2,1H3,(H,18,19,20)/b6-5-;C17H21N3O2;299;3.31;4.57;-8.05;5.09;-80
Oc1cc(c(cc1O)C=C)C/C=C\CCNC;28/000000297;InChI=1S/C14H19NO2/c1-3-11-9-13(16)14(17)10-12(11)7-5-4-6-8-15-2/h3-5,9-10,15-17H,1,6-8H2,2H3/b5-4-;C14H19NO2;233;2.14;4.02;-7.88;2.22;-60
Oc1c(c2nnc(o2)S)c(C=C)ccc1O;28/000000011;InChI=1S/C10H8N2O3S/c1-2-5-3-4-6(13)8(14)7(5)9-11-12-10(16)15-9/h2-4,13-14H,1H2,(H,12,16);C10H8N2O3S;236;2.98;4.00;-8.67;18.30;-180
Oc1c(O)cc(c(c1)C=C)C/C=C\Cc1n[nH]c(n1)CN;28/000000539;InChI=1S/C15H18N4O2/c1-2-10-7-12(20)13(21)8-11(10)5-3-4-6-14-17-15(9-16)19-18-14/h2-4,7-8,20-21H,1,5-6,9,16H2,(H,17,18,19)/b4-3-;C15H18N4O2;286;1.60;4.41;-7.54;3.58;-60
Oc1cc(c(cc1O)C=C)C/C=C\Cc1cnc[nH]1;28/000000288;InChI=1S/C15H16N2O2/c1-2-11-7-14(18)15(19)8-12(11)5-3-4-6-13-9-16-10-17-13/h2-4,7-10,18-19H,1,5-6H2,(H,16,17)/b4-3-;C15H16N2O2;256;2.18;4.30;-6.33;3.58;-20
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]c(n1)CC(=O)C;28/000000675;InChI=1S/C17H19N3O3/c1-3-12-9-14(22)15(23)10-13(12)6-4-5-7-16-18-17(20-19-16)8-11(2)21/h3-5,9-10,22-23H,1,6-8H2,2H3,(H,18,19,20)/b5-4-;C17H19N3O3;313;2.17;4.21;-8.21;5.09;-80
Oc1cc(c(cc1O)C=C)C(=O)CCCCC(=O)N;28/000000311;InChI=1S/C14H17NO4/c1-2-9-7-12(17)13(18)8-10(9)11(16)5-3-4-6-14(15)19/h2,7-8,17-18H,1,3-6H2,(H2,15,19);C14H17NO4;263;0.92;4.20;-5.67;3.58;0
Oc1cc(c(cc1O)C=C)[C@H](C[NH3+])/C=C\CCC(=O)C;28/000000610;InChI=1S/C16H21NO3/c1-3-12-8-15(19)16(20)9-14(12)13(10-17)7-5-4-6-11(2)18/h3,5,7-9,13,19-20H,1,4,6,10,17H2,2H3/p+1/b7-5-/t13-/m0/s1;C16H22NO3;276;1.35;4.10;-4.34;16.40;-190
Oc1c(O)cc(c(c1)C=C)C(=O)CCCC[C@@H](CC)O;28/000000179;InChI=1S/C16H22O4/c1-3-11-9-15(19)16(20)10-13(11)14(18)8-6-5-7-12(17)4-2/h3,9-10,12,17,19-20H,1,4-8H2,2H3/t12-/m1/s1;C16H22O4;278;2.58;4.40;-8.04;4.94;-190
O[C@H](CCC(=O)c1cc(O)c(cc1C=C)O)c1n[nH]c(=O)[nH]1;28/000000504;InChI=1S/C14H15N3O5/c1-2-7-5-11(20)12(21)6-8(7)9(18)3-4-10(19)13-15-14(22)17-16-13/h2,5-6,10,19-21H,1,3-4H2,(H2,15,16,17,22)/t10-/m1/s1;C14H15N3O5;305;0.68;4.25;-4.90;5.08;-150
Oc1cc(O)c(cc1C(=C)C[NH3+])O;28/000000490;InChI=1S/C9H11NO3/c1-5(4-10)6-2-8(12)9(13)3-7(6)11/h2-3,11-13H,1,4,10H2/p+1;C9H12NO3;182;0.36;4.07;-4.80;2.22;0
Oc1c(O)cc(c(c1)C=C)C/C=C\C[C@H]1OCCCC1;28/000000142;InChI=1S/C17H22O3/c1-2-13-11-16(18)17(19)12-14(13)7-3-4-8-15-9-5-6-10-20-15/h2-4,11-12,15,18-19H,1,5-10H2/b4-3-/t15-/m1/s1;C17H22O3;274;3.24;4.12;-5.24;3.58;-170
Oc1cc(c(cc1O)C=C)C/C=C(\Cc1nscc1)/C;28/000000464;InChI=1S/C16H17NO2S/c1-3-12-9-15(18)16(19)10-13(12)5-4-11(2)8-14-6-7-20-17-14/h3-4,6-7,9-10,18-19H,1,5,8H2,2H3/b11-4-;C16H17NO2S;287;2.97;4.19;-5.17;3.58;-60
Oc1cc(c(cc1O)C=C)[C@H](C(=O)OC)N(=O)=O;28/000000320;InChI=1S/C11H11NO6/c1-3-6-4-8(13)9(14)5-7(6)10(12(16)17)11(15)18-2/h3-5,10,13-14H,1H2,2H3/t10-/m1/s1;C11H11NO6;253;1.33;4.86;-3.21;17.40;-190
Oc1cc(C(=S)C2=NOCC2)c(cc1O)C=C;28/000000265;InChI=1S/C12H11NO3S/c1-2-7-5-10(14)11(15)6-8(7)12(17)9-3-4-16-13-9/h2,5-6,14-15H,1,3-4H2;C12H11NO3S;249;1.89;4.05;-5.85;17.70;0
Oc1cc(c(cc1O)C=C)C/C=C\[C@H](c1nscc1)NN;28/000000468;InChI=1S/C15H17N3O2S/c1-2-10-8-14(19)15(20)9-11(10)4-3-5-12(17-16)13-6-7-21-18-13/h2-3,5-9,12,17,19-20H,1,4,16H2/b5-3-/t12-/m1/s1;C15H17N3O2S;303;1.84;4.56;-6.31;3.58;-170
Oc1cc(c(cc1O)C=C)C(=O)CCCc1nc(=O)o[nH]1;28/000000213;InChI=1S/C14H14N2O5/c1-2-8-6-11(18)12(19)7-9(8)10(17)4-3-5-13-15-14(20)21-16-13/h2,6-7,18-19H,1,3-5H2,(H,15,16,20);C14H14N2O5;290;1.05;4.01;-5.98;4.94;-40
Oc1cc(c(cc1O)C=C)CC(=O)OCC=C;28/000000387;InChI=1S/C13H14O4/c1-3-5-17-13(16)8-10-7-12(15)11(14)6-9(10)4-2/h3-4,6-7,14-15H,1-2,5,8H2;C13H14O4;234;2.09;4.51;-1.47;2.22;0
Oc1c(O)cc(c(c1)C=C)C/C=C/CN;28/000000331;InChI=1S/C12H15NO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6,13H2/b4-3+;C12H15NO2;205;1.59;4.68;-3.48;2.22;0
Oc1cc(c(cc1O)C=C)[C@H](S(=O)=O)/C=C\CN(=O)=O;28/000000514;InChI=1S/C12H13NO6S/c1-2-8-6-10(14)11(15)7-9(8)12(20(18)19)4-3-5-13(16)17/h2-4,6-7,12,14-15,20H,1,5H2/b4-3-/t12-/m1/s1;C12H13NO6S;299;0.72;4.73;-4.77;21.10;-150
Oc1cc(c(cc1O)C=C)[C@@H](CBr)C=C;28/000000140;InChI=1S/C12H13BrO2/c1-3-8-5-11(14)12(15)6-10(8)9(4-2)7-13/h3-6,9,14-15H,1-2,7H2/t9-/m1/s1;C12H13O2Br;269;3.28;4.48;-4.57;3.58;-150
Oc1c(cc(cc1C)O)Cc1cc(O)c(cc1C=C)O;28/000000008;InChI=1S/C16H16O4/c1-3-10-7-14(18)15(19)8-11(10)5-12-6-13(17)4-9(2)16(12)20/h3-4,6-8,17-20H,1,5H2,2H3;C16H16O4;272;2.89;4.36;-7.15;3.72;-60
Oc1cc(c(cc1O)C=C)CC(=O)OCC;28/000000132;InChI=1S/C12H14O4/c1-3-8-5-10(13)11(14)6-9(8)7-12(15)16-4-2/h3,5-6,13-14H,1,4,7H2,2H3;C12H14O4;222;1.90;4.36;-2.12;2.22;-20
Oc1cc(OC(=O)/C=C/CS(=O)(=O)C)c(cc1O)C=C;28/000000066;InChI=1S/C13H14O6S/c1-3-9-7-10(14)11(15)8-12(9)19-13(16)5-4-6-20(2,17)18/h3-5,7-8,14-15H,1,6H2,2H3/b5-4+;C13H14O6S;298;1.40;4.13;-7.56;5.09;-60
Oc1c(OC/C=C\C)cc(c(c1)C(=O)CCCc1nnc[nH]1)C=C;28/000000436;InChI=1S/C18H21N3O3/c1-3-5-9-24-17-10-13(4-2)14(11-16(17)23)15(22)7-6-8-18-19-12-20-21-18/h3-5,10-12,23H,2,6-9H2,1H3,(H,19,20,21)/b5-3-;C18H21N3O3;327;3.91;4.45;-7.11;6.45;-60
Oc1c(O)cc(c(c1)[C@H](C=C)OCC)C=C;28/000000302;InChI=1S/C13H16O3/c1-4-9-7-11(14)12(15)8-10(9)13(5-2)16-6-3/h4-5,7-8,13-15H,1-2,6H2,3H3/t13-/m0/s1;C13H16O3;220;2.34;4.30;-3.97;12.20;-170
Oc1cc(c(cc1O)C=C)C/C=C\Cn1nn[nH]c1=[NH2];28/000000193;InChI=1S/C13H16N5O2/c1-2-9-7-11(19)12(20)8-10(9)5-3-4-6-18-13(14)15-16-17-18/h2-4,7-8,19-20H,1,5-6,14H2,(H,15,17)/b4-3-;C13H15N5O2;273;0.08;4.42;-4.96;3.58;0
Oc1cc(c(cc1O)C=C)C/C=C/CC(=O)C;28/000000406;InChI=1S/C14H16O3/c1-3-11-8-13(16)14(17)9-12(11)7-5-4-6-10(2)15/h3-5,8-9,16-17H,1,6-7H2,2H3/b5-4+;C14H16O3;232;2.16;4.35;-2.38;2.22;-20
Oc1cc(c(cc1O)C=C)[C@H](CCCl)F;28/000000301;InChI=1S/C11H12ClFO2/c1-2-7-5-10(14)11(15)6-8(7)9(13)3-4-12/h2,5-6,9,14-15H,1,3-4H2/t9-/m0/s1;C11H12O2FCl;230;3.04;4.10;-6.76;13.20;-150
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]cn1;28/000000322;InChI=1S/C14H15N3O2/c1-2-10-7-12(18)13(19)8-11(10)5-3-4-6-14-15-9-16-17-14/h2-4,7-9,18-19H,1,5-6H2,(H,15,16,17)/b4-3-;C14H15N3O2;257;2.46;4.22;-6.77;3.58;0
OC[C@@H](c1cc(O)c(cc1C=C)O)/C=C\CCC(=O)C;28/000000655;InChI=1S/C16H20O4/c1-3-12-8-15(19)16(20)9-14(12)13(10-17)7-5-4-6-11(2)18/h3,5,7-9,13,17,19-20H,1,4,6,10H2,2H3/b7-5-/t13-/m0/s1;C16H20O4;276;1.42;4.05;-4.10;5.53;-170
S[C@H](CCc1n[nH]c(=O)[nH]1)C(=O)c1cc(O)c(cc1C=C)O;28/000000670;InChI=1S/C14H15N3O4S/c1-2-7-5-9(18)10(19)6-8(7)13(20)11(22)3-4-12-15-14(21)17-16-12/h2,5-6,11,18-19,22H,1,3-4H2,(H2,15,16,17,21)/t11-/m1/s1;C14H15N3O4S;321;1.63;4.02;-4.71;6.45;-170
Oc1c(O)cc(c(c1)C=C)CC(=O)OCCO;28/000000445;InChI=1S/C12H14O5/c1-2-8-5-10(14)11(15)6-9(8)7-12(16)17-4-3-13/h2,5-6,13-15H,1,3-4,7H2;C12H14O5;238;0.76;4.55;-1.24;2.22;0
Oc1c(O)cc(c(c1)C=C)C/C=C\C;28/000000045;InChI=1S/C12H14O2/c1-3-5-6-10-8-12(14)11(13)7-9(10)4-2/h3-5,7-8,13-14H,2,6H2,1H3/b5-3-;C12H14O2;190;2.70;4.02;-5.98;2.22;-20
Oc1c(O)cc(c(c1)C=C)C/C=C\CNCCO;28/000000096;InChI=1S/C14H19NO3/c1-2-11-9-13(17)14(18)10-12(11)5-3-4-6-15-7-8-16/h2-4,9-10,15-18H,1,5-8H2/b4-3-;C14H19NO3;249;1.28;4.15;-6.22;2.22;-20
O[C@H](C(=O)CC(=O)C=C)c1cc(O)c(cc1C=C)O;28/000000598;InChI=1S/C14H14O5/c1-3-8-5-11(16)12(17)7-10(8)14(19)13(18)6-9(15)4-2/h3-5,7,14,16-17,19H,1-2,6H2/t14-/m0/s1;C14H14O5;262;0.14;4.32;-7.02;17.20;-190
Oc1c(O)cc(c(c1)[C@@H](CP(=O)(O)O)C=C)C=C;28/000000307;InChI=1S/C12H15O5P/c1-3-8-5-11(13)12(14)6-10(8)9(4-2)7-18(15,16)17/h3-6,9,13-14H,1-2,7H2,(H2,15,16,17)/t9-/m1/s1;C12H15O5P;270;0.65;4.19;-4.53;16.60;-150
Oc1cc(c(cc1O)C=C)[C@](CN)(C1=NCNC=N1)F;28/000000602;InChI=1S/C13H15FN4O2/c1-2-8-3-10(19)11(20)4-9(8)13(14,5-15)12-17-6-16-7-18-12/h2-4,6,19-20H,1,5,7,15H2,(H,16,17,18)/t13-/m1/s1;C13H15N4O2F;278;0.64;4.53;-5.90;21.00;-150
Oc1c(O)cc(c(c1)C=C)C/C=C/CN;28/000000377;InChI=1S/C12H15NO2/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13/h2-4,7-8,14-15H,1,5-6,13H2/b4-3+;C12H15NO2;205;1.59;4.68;-3.48;2.22;0
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\CC1=CCCC=C1)N=O;28/000000481;InChI=1S/C18H19NO3/c1-2-14-11-17(20)18(21)12-15(14)16(19-22)10-6-9-13-7-4-3-5-8-13/h2,4,6-8,10-12,16,20-21H,1,3,5,9H2/b10-6-/t16-/m1/s1;C18H19NO3;297;2.82;4.58;-4.97;20.60;-170
Oc1c(O)cc(c(c1)C=C)C/C=C/C=S;28/000000413;InChI=1S/C12H12O2S/c1-2-9-7-11(13)12(14)8-10(9)5-3-4-6-15/h2-4,6-8,13-14H,1,5H2/b4-3+;C12H12O2S;220;2.09;4.04;-2.52;2.22;0
Oc1c(O)cc(c(c1)C=C)C/C=C\C[C@H]1OCCCC1;28/000000146;InChI=1S/C17H22O3/c1-2-13-11-16(18)17(19)12-14(13)7-3-4-8-15-9-5-6-10-20-15/h2-4,11-12,15,18-19H,1,5-10H2/b4-3-/t15-/m1/s1;C17H22O3;274;3.24;4.32;-6.94;3.58;-170
Oc1c(O)cc(c(c1)C=C)C/C=C\Cc1n[nH]c(n1)CN;28/000000535;InChI=1S/C15H18N4O2/c1-2-10-7-12(20)13(21)8-11(10)5-3-4-6-14-17-15(9-16)19-18-14/h2-4,7-8,20-21H,1,5-6,9,16H2,(H,17,18,19)/b4-3-;C15H18N4O2;286;1.60;4.39;-7.26;3.58;-40
Oc1c(O)cc(c(c1)C=C)C(=C)CC;28/000000176;InChI=1S/C12H14O2/c1-4-8(3)10-7-12(14)11(13)6-9(10)5-2/h5-7,13-14H,2-4H2,1H3;C12H14O2;190;2.64;4.25;-5.61;3.58;-20
Oc1c(O)cc(c(c1)C=C)CC(=O)OCCc1occc1;28/000000475;InChI=1S/C16H16O5/c1-2-11-8-14(17)15(18)9-12(11)10-16(19)21-7-5-13-4-3-6-20-13/h2-4,6,8-9,17-18H,1,5,7,10H2;C16H16O5;288;2.04;4.82;-0.53;3.58;-20
Oc1c(O)cc(c(c1)C(=C)CO)OC(=O)C=C;28/000000177;InChI=1S/C12H12O5/c1-3-12(16)17-11-5-10(15)9(14)4-8(11)7(2)6-13/h3-5,13-15H,1-2,6H2;C12H12O5;236;0.91;4.18;-6.22;3.58;0
Oc1cc(c(cc1O)C=C)C(=O)CCC;28/000000014;InChI=1S/C12H14O3/c1-3-5-10(13)9-7-12(15)11(14)6-8(9)4-2/h4,6-7,14-15H,2-3,5H2,1H3;C12H14O3;206;2.18;4.10;-6.70;3.58;-20
